Routing Number,Name,City,State
221380936,NORTHERN CREDIT UNION,WATERTOWN,NY
221380949,STATE CS EMPLOYEES FCU,WATERTOWN,NY
221381003,FINGER LAKES HEALTH CARE F.C.U.,ELMIRA,NY
221381304,SECNY FCU,SYRACUSE,NY
221381456,SOLUTIONS FCU,ELMIRA,NY
221381498,FIRST HERITAGE FEDERAL CREDIT UNION,PAINTED POST,NY
221381540,CFCU COMMUNITY CREDIT UNION,ITHACA,NY
221381715,ALLOYA CORPORATE FCU,WARRENVILLE,IL
221381867,ALTERNATIVE FED CRED UNION,ITHACA,NY
221381919,TOMPKINS EMPL FCU,ITHACA,NY
221381935,SYRACUSE COOPERATIVE F.C.U.,SYRACUSE,NY
221382031,MONEY FCU,SYRACUSE,NY
221382167,LEATHERSTOCKING REGION FCU,COOPERSTOWN ,NY
221382358,SCHOOL SYSTEMS FEDERAL CREDIT UNION,TROY,NY
221382361,TRI-LAKES FEDERAL CREDIT UNION,SARANAC LAKE,NY
221471094,FLAGSTAR BANK  NA,HICKSVILLE,NY
221471104,FLAGSTAR BANK  NA,HICKSVILLE,NY
221471227,CAPITAL ONE  N.A.,RICHMOND,VA
221471858,CAPITAL ONE  N.A.,RICHMOND,VA
221471861,WEBSTER BANK  N.A.,NEW BRITITAN,CT
221472776,CAPITAL ONE  N.A.,RICHMOND,VA
221472792,MASPETH FED. SAV & LN. ASSOC.,MASPETH,NY
221472815,WEBSTER BANK  N.A.,NEW BRITIAN,CT
221473652,BETHPAGE FEDERAL CREDIT UNION,BETHPAGE,NY
221475605,GREATER METRO FCU,LONG ISLAND CITY,NY
221475634,U.S. WEATHER BUREAU F.C.U.,BOHEMIA,NY
221475786,TEACHERS FCU,SMITHTOWN,NY
221475867,TOWN OF HEMPSTEAD E.F.C.U.,BALDWIN,NY
221475896,ISLAND FEDERAL CREDIT UNION,HAUPPAUGE ,NY
221476413,QSIDE FCU,FLUSHING,NY
221476442,BETHPAGE FEDERAL CREDIT UNION,BETHPAGE,NY
221476594,LONG ISLAND REALTORS FCU,WEST BABYLON,NY
221476688,NASSAU FINANCIAL FEDERAL CU,WESTBURY,NY
221476691,NEW YORK UNIVERSITY F.C.U.,NEW YORK,NY
221476701,NCPD FEDERAL CREDIT UNION,PLAINVIEW,NY
221478877,OCEAN FINANCIAL FCU,OCEANSIDE,NY
221479397,SUFFOLK FEDERAL CREDIT UNION,MEDFORD,NY
221479407,PORT WASHINGTON FEDERAL CREDIT UNION,PORT WASHINGTON,NY
221480807,JOVIA FINANCIAL FEDERAL CREDIT UNIO,WESTBURY,NY
221481181,SUFFOLK FEDERAL CREDIT UN,MEDFORD,NY
221482148,ISLAND FEDERAL CREDIT UNION,HAUPPAUGE,NY
221482245,CONSUMERS FCU,BROOKLYN,NY
221482481,BRANCH 6000 CREDIT UNION,AMITYVILLE,NY
221492002,LONG ISLAND ALLIANCE FCU,HAUPPAUGE,NY
221571363,FIRSTBANK PUERTO RICO,SAN JUAN,PR
221571376,FIRSTBANK PUERTO RICO,SAN JUAN,PR
221571415,ORIENTAL BANK,SAN JUAN,PR
221571473,FIRSTBANK PUERTO RICO,SAN JUAN,PR
221572676,FIRSTBANK PUERTO RICO,SAN JUAN,PR
221572702,BANCO POPULAR,SAN JUAN,PR
221572838,BANCO POPULAR DE PUERTO RICO,SAN JUAN,PR
221572867,ORIENTAL BANK,SAN JUAN,PR
221581638,COOP DR=MANUEL ZENO GANDIA,ARECIBO,PR
221581641,COOPACA,ARECIBO,PR
221581667,COOPERATIVA A/C YABUCOENA,YABUCOA,PR
221581670,COOPERATIVA DE A/C ROOSEVELT ROADS,FAJARDO,PR
221581696,CARIBE FCU,SAN JAUN,PR
221581706,COOP DE AHORRO Y CREDITO DE MOCA,MOCA,PR
221581722,COOPERATIVA A/C MAUNABO,MAUNABO,PR
221581748,COOP DE AHORRO Y CREDITO ORIENTAL,HUMACAO,PR
221581751,COOP. A/C DEL VALENCIANO,JUNCOS,PR
221581764,VAPR FEDERAL CREDIT UNION,SAN JUAN,PR
221581997,COOPERATIVA A/C HERMANOS UNIDOS,SAN JUAN,PR
221582051,COOP DE AHORRO Y CR DE LAJAS,LAJAS,PR
221582077,COOPERATIVA DE A/C DE JAYUYA  INC.,JAYUYA,PR
221582080,COOP. VEGABAJENA INC.,VEJA BAJA,PR
221582174,COOPERATIVA A/C DE YAUCO,YAUCO,PR
221582213,COOP PADRE MCDONALD,PONCE,PR
221582226,COOP DE AHORRA Y CREDITO DE CAMUY,CAMUY,PR
221582239,COOP DE AHORRO Y CREDITO JUANA DIAZ,JUANA DIAZ,PR
221582284,COOPERATIVA A/C MANATI INC,MANATI,PR
221582310,COOPERATIVA DE A/C DE CABO ROJO,CABO ROJO,PR
221582323,COOP. DE AHORRO Y CREDITO HATILLO,HATILLO,PR
221582336,PUERTO RICO FEDERAL CREDIT UNION,SAN JUAN,PR
221582378,COOP DE AHORRO Y CREDITO SAN RAFAEL,QUEBRADILLAS,PR
221582417,COOP. DE AHORRO CREDITO BARRANQUITAS,BARRANQAUITAS,PR
221582459,COOP. A/C LA PUERTORRIQUENA,RIO PIEDRAS,PR
221582501,COOPERATIVA DE A/C PEPINIANA,SAN SEBASTIAN,PR
221582527,COOP. DE A/C DE ADJUNTAS,ADJUNTAS,PR
221582569,COOP. A/C LA SAGRADA FAMILIA,COROZAL,PR
221582585,COOP. DE A/C LOMAS VERDES,BAYAMON,PR
221672851,FIRSTBANK,SAN JUAN,PR
221682540,ST. THOMAS FEDERAL CREDIT UNION,ST. THOMAS,VI
221970346,CAPITAL ONE  N.A.,RICHMOND,VA
221970443,WEBSTER BANK  N.A.,NEW BRITIAN,CT
221970825,PCSB BANK,BREWSTER,NY
221970980,PCSB BANK,BREWSTER,NY
221971015,RHINEBECK BANK,POUGHKEEPSIE,NY
221971086,RONDOUT SAVINGS BANK,KINGSTON,NY
221971138,SAWYER SAVINGS BANK,SAUGERTIES,NY
221971264,ULSTER SAVINGS BANK,KINGSTON,NY
221971293,JPMORGAN CHASE BANK  NA,TAMPA,FL
221971316,WALDEN SAVINGS BANK,MONTGOMERY,NY
221971332,WEBSTER BANK  N.A.,NEW BRITIAN,CT
221972014,WALLKILL VALLEY FED.,WALLKILL,NY
221972027,SUNNYSIDE FED.S&L ASSOC OF IRVINGTON,IRVINGTON,NY
221972085,MANUFACTURERS & TRADERS TRUST CO,AMHERST,NY
221972098,FIRST FEDERAL SAVINGS OF MIDDLETOWN,MIDDLETOWN,NY
221972111,HSBC BANK  USA,BUFFALO,NY
221972153,MANUFACTURERS & TRADERS TRUST CO,AMHERST,NY
221972221,WALLKILL VALLEY FEDERAL S/L ASSOC,WALLKILL,NY
221972234,WALLKILL VALLEY FED.,WALLKILL,NY
221972250,FLAGSTAR BANK  NA,HICKSVILLE,NY
221973563,USALLIANCE FEDERAL CREDIT UNION,RYE,NY
221973589,HUDSON VALLEY CREDIT UNION,POUGHKEEPSIE,NY
221975024,HUDSON VALLEY CREDIT UNION,POUGHKEEPSIE,NY
221975846,EDUCATIONAL & GOVERNMENT EFCU,HARTSDALE,NY
221975956,TEG FEDERAL CREDIT UNION,POUGHKEEPSIE,NY
221976227,ULSTER F.C.U.,KINGSTON,NY
221976243,MID-HUDSON VALLEY FCU,KINGSTON,NY
221976654,HERITAGE FINANCIAL C.U.,MIDDLETOWN,NY
221976667,HERITAGE FINANCIAL C.U.,MIDDLETOWN,NY
221976722,HERITAGE FINANCIAL C.U.,MIDDLETOWN,NY
221976793,MT VERNON NY POSTAL E.F.C.U.,MT. VERNON,NY
221976803,SCF WESTCHESTER NY EMPLOYEE FCU,WHITE PLAINS,NY
221976861,USALLIANCE FEDERAL CREDIT UNION,RYE,NY
221977006,STAMFORD POSTAL EMP. F.C.U.,STAMFORD,CT
221977035,EDUCATIONAL & GOV. EMPLOYEES FCU,HARTSDALE,NY
221978791,HERITAGE FINANCIAL C.U.,MIDDLETOWN,NY
221978966,ROCKLAND EMPLOYEES F.C.U.,SPRING VALLEY,NY
221978982,SING SING EFCU,OSSINING,NY
221979101,PALISADES FEDERAL CREDIT UNION,PEARL RIVER,NY
221979321,MID-HUDSON VALLEY FEDERAL C.U.,KINGSTON,NY
221979334,MID-HUDSON VALLEY FEDERAL C.U.,KINGSTON,NY
221979363,HUDSON VALLEY CREDIT UNION,POUGHKEEPSIE,NY
221979936,ROCKLAND EMPLOYEES F.C.U.,SPRING VALLEY,NY
221981063,USALLIANCE FEDERAL CREDIT UNION,RYE,NY
221981102,WHITE PLAINS POST OFFICE E.F.C.U.,WHITE PLAINS,NY
221981254,SUMA (YONKERS) F.C.U.,YONKERS,NY
221981335,QUORUM FEDERAL CREDIT UNION,PURCHASE,NY
221981652,PORT CHESTER TEACHERS F.C.U.,RYE BROOK,NY
221982091,HUDSON VALLEY CREDIT UNION,CARMEL,NY
221982130,AFFINITY FEDERAL CREDIT UNION,BASKING RIDGE,NY
221982156,USALLIANCE FEDERAL CREDIT UNION,RYE,NY
221982389,(AFCU) ACADEMIC FEDERAL CREDIT UNION,BRIARCLIFF MANOR,NY
222079291,BECCO BUFFALO FCU,TONAWANDA,NY
222079385,CROSSROADS COMMUNITY FCU,CHEEKTOWAGA,NY
222079424,BUFFALO METROPOLITAN F.C.U.,BUFFALO,NY
222079440,BUFFALO CONRAIL FCU,CHEEKTOWAGA,NY
222079453,BUFFALO POLICE FCU,BUFFALO,NY
222079466,BUFFALO COMMUNITY FCU,BUFFALO,NY
222079495,ONE CREDIT UNION OF NY,BUFFALO,NY
222079518,THE SUMMIT FEDERAL CU,ROCHESTER,NY
222079550,CHEEKTOWAGA CENTRL FEDERAL CREDIT UN,CHEEKTOWAGA,NY
222079602,DUNLOP EMPLOYEES FCU,TONAWANDA,NY
222079631,ERIE COUNTY EMPLOYEES C.U.,BUFFALO,NY
222079754,IRS BUFFALO FEDERAL CREDIT UNION,BUFFALO,NY
222079806,THE SUMMIT FEDERAL C.U.,ROCHESTER,NY
222079822,AFGM ENTERPRISE FEDERAL CREDIT UNION,CHEEKTOWAGA,NY
222079835,FINANCIAL TRUST FEDERAL CREDIT UN,CHEEKTOWAGA,NY
222079848,MARYVALE SCHOOLS FCU,CHEEKTOWAGA,NY
222079974,CADETS FEDERAL CREDIT UNION,BUFFALO,NY
222080060,SISTERS HOSPITAL EMPLOYEES FCU,BUFFALO,NY
222080112,ST. JOHN'S BUFFALO FCU,BUFFALO,NY
222080125,ST. JOHN UNITED FEDERAL CREDIT UNION,BUFFALO,NY
222080138,ST. JOSEPH'S PARISH BUFFALO FCU,BUFFALO ,NY
222080141,SWEET HOME FEDERAL CREDIT UNION,AMHERST,NY
222080183,UKRAINIAN FCU,ROCHESTER,NY
222080222,WESTERN DIVISION FCU,WILLIAMSVILLE,NY
222080264,CLARENCE COMMUNITY & SCHOOLS FCU,CLARENCE,NY
222080277,RADIUS FEDERAL CREDIT UNION,KENMORE,NY
222082741,CROSSROADS COMMUNITY FCU,CHEEKTOWAGA,NY
222083070,MORTON R. LANE STATE UNIVERSITY,BUFFALO,NY
222083355,TONAWANDA COMMUNITY FCU,BUFFALO,NY
222370440,KEYBANK NATIONAL ASSOCIATION,ALBANY,NY
222371054,CITIZENS BANK NA,RIVERSIDE,RI
222371656,LAKE SHORE SAVINGS BANK,DUNKIRK,NY
222371698,EVANS BANK  NATIONAL ASSOCIATION,HAMBURG,NY
222371740,MAPLE CITY SAVINGS BANK  FSB,HORNELL,NY
222371805,GENERATIONS BANK,SENECA FALLS,NY
222371863,ESL FEDERAL CREDIT UNION,ROCHESTER,NY
222371876,HSBC BANK  USA,BUFFALO,NY
222379069,CLARENCE COMMUNITY & SCHOOLS FCU,CLARENCE,NY
222379072,ALBION SCHOOL EMPLOYEES FCU,ALBION,NY
222379085,COBBLESTONE COUNTRY FEDERAL CR UN,ALBION,NY
222379108,OLEAN TEACHERS & POSTAL FCU,OLEAN,NY
222379124,LAKE SHORE FCU,ANGOLA,NY
222379137,ATT-WYO CORRECTIONAL EMP. FED. C.U.,ATTICA,NY
222379179,V A C EMPLOYEES FCU,BATH,NY
222379195,GREATER WOODLAWN FCU,BLASDELL,NY
222379205,BROCKPORT FEDERAL C.U.,BROCKPORT,NY
222380281,CANANDAIGUA FCU,CANANDAIGUA,NY
222380320,WESTSIDE COMMUNITY FEDERAL CU,CHURCHVILLE,NY
222380359,CORNING FEDERAL CREDIT UNION,CORNING,NY
222380388,SERVU FCU,PAINTED POST,NY
222380391,ALCO FEDERAL CREDIT UNION,WELLSVILLE,NY
222380427,GOOD NEIGHBORS FCU,DEPEW,NY
222380443,MOOG EMPLOYEE F.C.U.,EAST AURORA,NY
222380508,NIAGARA REGIONAL FCU,NORTH TONAWANDA,NY
222380524,OLEAN TEACHERS & POSTAL FCU,OLEAN,NY
222380579,ST. PIUS X CHURCH FCU,ROCHESTER,NY
222380595,GREATER CHAUTAUQUA FCU,FALCONER,NY
222380634,FINGER LAKES F.C.U.,GENEVA,NY
222380676,GENESEE FEDERAL CREDIT UNION,GENESEO,NY
222380692,FINGER LAKES FCU,GENEVA,NY
222380702,FINANCIAL TRUST FEDERAL CREDIT UNION,CHEEKTOWAGA,NY
222380731,MERIDIA COMMUNITY FCU,HAMBURG,NY
222380757,GOWANDA AREA F.C.U.,GOWANDA,NY
222380760,DISTRICT #6 FCU,HORNELL,NY
222380773,FIRST HERITAGE FCU,PAINTED POST,NY
222380964,JAMESTOWN AREA COMMUNITY FCU,JAMESTOWN,NY
222381057,AFFINITY ONE FCU,JAMESTOWN,NY
222381073,SOUTHERN CHAUTAUQUA F.C.U.,LAKEWOOD,NY
222381112,KENMORE NY TEACHERS FCU,BUFFALO,NY
222381138,FINANCIAL TRUST FCU,BLASDELL,NY
222381141,SOUTH TOWNS COMMUNITY FCU,LACKAWANNA,NY
222381183,LEROY FCU,LEROY,NY
222381196,CORNERSTONE COMMUNITY FCU,LOCKPORT,NY
222381219,CATTARAUGUS COUNTY EFCU,LITTLE VALLEY,NY
222381235,LOCKPORT SCHOOLS FCU,LOCKPORT,NY
222381248,NIAGARAS CHOICE FCU,NIAGARA FALLS,NY
222381293,CORNERSTONE COMMUNITY FCU,LOCKPORT,NY
222381387,TWIN CITY P.O. FEDERAL CREDIT UNION,N. TONAWANDA,NY
222381400,ONTARIO SHORES FCU,NEWFANE,NY
222381439,GREATER NIAGARA FCU,NIAGARA FALLS,NY
222381442,GREATER NIAGRA FCU,NIAGARA FALLS,NY
222381510,GILMAN EMPLOYEES FEDERAL CU,NIAGARA FALLS,NY
222381523,GREATER NIAGARA FEDERAL CREDIT UNION,NIAGARA FALLS,NY
222381549,NIAGARA'S CHOICE FCU,NIAGARA FALLS,NY
222381578,NIAGARA FALLS AIR FORCE FCU,NIAGARA FALLS,NY
222381581,ENCOMPASS NIAGARA FCU,NIAGARA FALLS,NY
222381594,NIAGARA FALLS AIR FORCE FCU,NIAGARA FALLS,NY
222381604,NIAGARAS CHOICE FCU,NIAGARA FALLS,NY
222381620,NIAGARA FALLS TEACHERS FCU,NIAGARA FALLS,NY
222381646,BOULEVARD FEDERAL CREDIT UNION,AMHERST,NY
222381659,NIAGARA FRONTIER FED. EMPLOYEES CU,NIAGARA FALLS,NY
222381730,REDIFORM FEDERAL CREDIT UNION,NIAGARA FALLS,NY
222381824,OLEAN AREA FEDERAL CREDIT UNION,OLEAN,NY
222381879,GREAT ERIE FEDERAL CREDIT UNION,ORCHARD PARK,NY
222381882,FIRST HERITAGE FEDERAL CREDIT UNION,PAINTED POST,NY
222381918,PITTSFORD FCU,MENDON,NY
222381934,GENESEE VALLEY FEDERAL CREDIT UNION,GENESEO,NY
222381992,EVERGREEN FEDERAL CREDIT UNION,ROCHESTER,NY
222382027,GATES CHILI FCU,ROCHESTER,NY
222382069,GREECE COMMUNITY FCU,ROCHESTER,NY
222382072,ST. PIUS X CHURCH FED CREDIT UNION,ROCHESTER,NY
222382111,LEXINGTON AVE FCU,ROCHESTER,NY
222382137,FOCUS FIRST FEDERAL CREDIT UNION,ROCHESTER,NY
222382140,EVERGREEN FEDERAL CREDIT UNION,ROCHESTER,NY
222382153,ROCHESTER AREA STATE EMPL. F.C.U.,ROCHESTER,NY
222382205,EVER $ GREEN F.C.U.,ROCHESTER,NY
222382221,UKRAINIAN FEDERAL CREDIT UNION,ROCHESTER,NY
222382234,ROCHESTER & MONROE CNTY FCU,ROCHESTER,NY
222382292,ADVANTAGE FEDERAL CREDIT UNION,ROCHESTER,NY
222382315,THE SUMMIT FEDERAL C.U.,ROCHESTER,NY
222382386,ALLIANCE NIAGARA FCU,SANBORN,NY
222382399,NIAGARA WHEATFIELD FCU,SANBORN,NY
222382425,AMHERST FEDERAL CREDIT UNION,AMHERST,NY
222382438,RELIANT COMMUNITY FCU,SODUS,NY
222382441,SPENCERPORT FEDERAL CREDIT UNION,SPENCERPORT,NY
222382496,LINTON FEDERAL CREDIT UNION,TONAWANDA,NY
222382548,TONAWANDA COMMUNITY FCU,BUFFALO,NY
222382551,BOULEVARD FEDERAL CREDIT UNION,AMHERST,NY
222382593,FAMILY FIRST OF NY FCU,ROCHESTER,NY
222382603,EVERGREEN FEDERAL CREDIT UNION,ROCHESTER,NY
222382616,FINGER LAKES F.C.U.,GENEVA,NY
222382661,SOUTHERN CHATAUGA FCU,LAKEWOOD,NY
222382674,NORTH EAST WELCH FEDERAL CREDIT UNIO,NORTH EAST,PA
222382713,WILLIAMSVILLE F.C.U.,AMHERST,NY
222382726,LEWISTON PORTER FCU,YOUNGSTOWN,NY
222382739,WESTERN NEW YORK FCU,W. SENECA,NY
222383039,EVERGREEN FEDERAL CREDIT UNION,ROCHESTER,NY
222383055,INNER LAKES FEDERAL CREDIT UNION,WESTFIELD,NY
222383068,SUNY FREDONIA FCU,FREDONIA,NY
222383110,C.C.S.E. F.C.U.,SALAMANCA,NY
222383149,FINANCIAL TRUST FCU,BLASDELL,NY
222383385,GENESEE CO-OP FEDERAL CREDIT UNION,ROCHESTER,NY
222383466,TRI COUNTY FED CREDIT UNION,DELEVAN,NY
222383479,TONAWANDA VALLEY FCU,BATAVIA,NY
226070128,HSBC BANK USA,BUFFALO,NJ
226070131,PONCE BANK,BRONX,NY
226070173,KEARNY FEDERAL SAVINGS BANK,FAIRFIELD,NJ
226070238,CITIBANK  WEST,ENGLEWOOD CLIFFS,NJ
226070306,DIME COMMUNITY BANK,BRIDGEHAMPTON,NY
226070319,EMIGRANT SAVINGS BANK,NEW YORK,NY
226070364,HSBC BANK  USA,BUFFALO,NY
226070403,EMIGRANT BANK,NEW YORK,NY
226070474,FLUSHING BANK,UNIONDALE,NY
226070555,CAPITAL ONE  N.A.,RICHMOND,VA
226070584,APPLE BANK FOR SAVINGS,NEW YORK,NY
226070652,CAPITAL ONE  N.A.,RICHMOND,VA
226070665,MASPETH FEDERAL S&L ASSN,MASPETH,NY
226070717,HSBC BANK USA,BUFFALO,NY
226070762,FLUSHING SAVINGS BANK  F.S.B.,AUBURNDALE,NY
226070856,CAPITAL ONE  N.A.,RICHMOND,VA
226071004,FLAGSTAR BANK  NA,HICKSVILLE,NY
226071020,FLAGSTAR BANK  NA,HICKSVILLE,NY
226071033,RIDGEWOOD SAVINGS BANK,RIDGEWOOD,NY
226071091,FLAGSTAR BANK  NA,HICKSVILLE,NY
226071211,SANTNADER BANK,READING,PA
226071237,SANTANDER BANK  N.A.,READING,PA
226071389,HSBC BANK USA,BUFFALO,NY
226071457,NORTHFIELD BANK,WOODBRIDGE,NJ
226072317,RIDGEWOOD SAVINGS BANK,RIDGEWOOD,NY
226072333,FLUSHING SAVINGS BANK,BROOKLYN,NY
226072346,CITIZENS BANK  NATIONAL ASSOCIATION,RIVERSIDE,RI
226072362,NORTHFIELD BANK,WOODBRIDGE,NJ
226072375,CAPITAL ONE  N.A.,RICHMOND,VA
226072472,CROSS COUNTY SAVINGS BANK,MIDDLE VILLAGE,NY
226072498,CARVER FEDERAL SAVINGS BANK,NEW YORK,NY
226072511,NORTH EAST COMMUNITY BANK,WHITE PLAINS,NY
226072647,NEW YORK COMMUNITY BANK,HICKSVILLE,NY
226072841,HANOVER COMMUNITY BANK,GARDEN CITY PARK,NY
226072870,ABACUS FEDERAL SAVINGS BANK,NEW YORK,NY
226073895,USALLIANCE FEDERAL CREDIT UNION,RYE,NY
226074001,TEACHERS FEDERAL CREDIT UNION,SMITHTOWN,NY
226074111,VAN CORTLANDT COOP FCU,BRONX,NY
226074195,ISLAND FEDERAL CREDIT UNION,BROOKLYN,NY
226074218,BROOKLYN POSTAL EMPLOYEES CU,BROOKLYN,NY
226074302,CONCORD FEDERAL CREDIT UNION,BROOKLYN,NY
226074645,NYM FEDERAL CREDIT UNION,BROOKLYN,NY
226074658,BETHPAGE FEDERAL C.U.,BETHPAGE,NY
226074881,TRANSFIGURATION FEDERAL C.U.,BROOKLYN,NY
226074946,CONSUMERS FCU,BROOKLYN,NY
226075291,TRIBORO POSTAL FEDERAL CREDIT UNION,WHITESTONE,NY
226075385,FAR ROCKAWAY POSTAL F.C.U.,FAR ROCKAWAY,NY
226075482,TEACHERS FEDERAL CREDIT UNION,SMITHTOWN,NY
226075673,ITALO-AMERICAN FEDERAL CREDIT UNION,GLENDALE,NY
226076038,BETHPAGE FEDERAL CREDIT UNION,BETHPAG3E,NY
226076096,MEDISYS EMPLOYEES FEDERAL CR UN,JAMAICA,NY
226076122,NY TEAM FED CREDIT UNION,HICKSVILLE,NY
226076135,PEOPLE'S ALLIANCE F.C.U.,HAUPPAUGE,NY
226076339,BAKERY SALESMEN CU,LONG ISLAND CITY,NY
226076371,NY TEAM FEDERAL CREDIT UNION,HICKSVILLE,NY
226077079,ACTORS FEDERAL CREDIT UNION,NEW YORK,NY
226077121,AMERICAN BROADCAST EFCU,ROCKVILLE CENTRE,NY
226077370,ENTERTAINMENT INDUSTRIES F.C.U.,ELIZABETH,NJ
226077451,ELEKTRA FCU,NEW YORK,NY
226077464,ROCKLAND EMPLOYEES F.C.U.,SPRING VALLEY,NY
226077516,FINANCIAL RESOURCES FCU,BRIDGEWATER,NJ
226077532,FIDELIS FEDERAL CREDIT UNION,NEW YORK,NY
226077613,AFFINTIY FCU,BASKING RIDGE,NJ
226077642,GRAND CENTRAL TERM E.F.C.U,NEW YORK CITY,NY
226077862,1199 SEIU FEDERAL CREDIT UNION,NEW YORK,NY
226077875,PALISADES FEDERAL CREDIT UNION,PEARL RIVER,NY
226078036,MUNICIPAL CREDIT UNION,NEW YORK,NY
226078049,USALLIANCE FEDERAL CREDIT UNION,RYE,NY
226078065,USALLIANCE FEDERAL CREDIT UNION,RYE,NY
226078104,PALISADES FEDERAL CREDIT UNION,PEARL RIVER,NY
226078117,NEW YORK TIMES F.C.U.,NEW YORK,NY
226078230,XCEL FEDERAL CREDIT UNION,BLOOMFIELD,NJ
226078256,ENTERTAINMENT INDUSTRIES FCU,ELIZABETH,NJ
226078379,SELF RELIANCE NEW YORK F.C.U.,NEW YORK,NY
226078476,NORTHEASTERN OPERATING ENGINEERS FCU,WHITESTONE,NY
226078544,UKRAINIAN NATIONAL F.C.U.,NEW YORK,NY
226078573,LOWER EASTSIDE PEOPLE'S FCU,NEW YORK,NY
226078609,UNITED NATIONS FCU,LONG ISLAND CITY,NY
226078625,THE FINEST FCU,NEW YORK,NY
226078670,GREATER METRO FCU,LONG ISLAND CITY,NY
226079941,MEDICAL EMPL OF S.I. FCU,STATEN ISLAND,NY
226079967,DIVISION 726 FEDERAL CREDIT UNION,STATEN ISLAND,NY
226082022,POLISH & SLAVIC FCU,FAIRFIELD,NJ
226082116,ENTERTAINMENT INDUSTRIES F.C.U.,ELLIZABETH,NJ
226082129,NEW YORK UNIVERSITY F.C.U.,NEW YORK,NY
226082491,PEOPLE'S ALLIANCE FCU,HAUPPAUGE,NY
226082514,TRIBORO POSTAL FEDERAL CREDIT UNION,JAMAICA,NY
226082598,LOWER EAST SIDE PEOPLE'S FCU,NEW YORK,NY
226092009,XCEL FEDERAL CREDIT UNION,BLOOMFIELD,NJ
231082826,ATLANTIC EMPL FCU,NEWTOWN SQUARE,PA
231170181,SANTANDER BANK  N.A.,WYOMISSING,PA
231175759,ARTISANS BANK,WILMINGTON,DE
231176554,DEL-ONE FEDERAL CREDIT UNION,DOVER,DE
231176567,DELAWARE STATE POLICE FCU,GEORGETOWN,DE
231176570,FIRST STATE FEDERAL CREDIT UNION,DOVER,DE
231176596,PROVIDENT FEDERAL CREDIT UNION,DOVER,DE
231176648,DOVER FEDERAL CREDIT UNION,DOVER,DE
231176664,TIDEMARK FEDERAL CREDIT UNION,SEAFORD,DE
231176680,TIDEMARK FEDERAL CREDIT UNION,MILLSBORO,DE
231176787,AMERICAN SPIRIT FCU,NEWARK,DE
231176826,NEW CASTLE CTY DEL EM FCU,NEW CASTLE,DE
231176855,DELAWARE ALLIANCE FCU,NEW CASTLE,DE
231176884,TIDEMARK FEDERAL CREDIT UNION,MILLSBORO,DE
231176952,LOUVIERS FCU,NEWARK,DE
231176994,DEXSTA FCU,WILMINGTON,DE
231177016,COMMUNITY POWERED FCU,NEWARK,DE
231177100,LOUVIERS FED CR UNION,NEWARK,DE
231177126,NEW CASTLE COUNTY SCHOOL EMP FCU,NEW CASTLE,DE
231177281,PRIORITY PLUS FEDERAL CREDIT UNION,WILMINGTON,DE
231177294,WILIMINGTON POLICE & FIRE FCU,WILMINGTON,DE
231270256,WILLIAM PENN BANK,LEVITTOWN,PA
231270340,CITIZENS BANK  NATIONAL ASSOCIATION,RIVERSIDE,RI
231270353,OCEANFIRST BANK,TOMS RIVER,NJ
231270366,CENTURY SAVINGS BANK,BRIDGETON,NJ
231270405,OCEANFIRST BANK,TOMS RIVER,NJ
231270434,WILMINGTON SAVINGS FUND SOCIETY  FSB,CLAYMONT,DE
231270654,OCEANFIRST BANK,TOMS RIVER,NJ
231270751,FLAGSTAR BANK  NA,HICKSVILLE,NY
231270777,FIRST BANK,HAMILTON,NJ
231270858,HADDON SAVINGS BANK,HADDON HEIGHTS,NJ
231271006,MILLVILLE SAVINGS BANK,MILLVILLE,NJ
231271080,OCEANFIRST BANK,TOMS RIVER,NJ
231271145,CITIZENS BANK  NATIONAL ASSOCIATION,RIVERSIDE,RI
231271161,SANTANDER BANK,WYOMISSING,PA
231271226,TRUIST BANK,WILSON,NC
231271239,FRANKLIN BANK,PILESGROVE,NJ
231271242,1ST BANK OF SEA ISLE CITY,SEA ISLE CITY,NJ
231271284,STURDY SAVINGS BANK,CAPE MAY COURT HOUSE,NJ
231271365,CENLAR FSB,TRENTON,NJ
231271378,CITIZENS BANK  NATIONAL ASSOCIATION,RIVERSIDE,RI
231271404,SANTANDER BANK,WYOMISSING,PA
231271501,CREST SAVINGS BANK,WILDWOOD,NJ
231271527,MONROE SAVINGS BANK,WILLIAMSTOWN,NJ
231275882,COLLEGE SAVINGS BANK  A DIV NEXBANK,DALLAS,TX
231277411,JERSEY SHORE FEDERAL CREDIT UNION,NORTHFIELD,NJ
231277424,ATLANTIC CITY ELECTRIC EMPL FCU,MAYS LANDING,NJ
231277440,JERSEY SHORE FEDERAL CREDIT UNION,NORTHFIELD,NJ
231277518,BRIDGETON ONIZED FCU,CEDARVILLE,NJ
231277819,PEOPLES TRANSPORT FCU,MT EPHRAIM,NJ
231277822,DEEPWATER INDUSTRIES,DEEPWATER,NJ
231277864,FORT DIX FCU,FT DIX,NJ
231277945,LAKEHURST NAVAL FCU,LAKEHURST,NJ
231277990,ANDREWS FEDERAL CREDIT UNION,SUITLAND,MD
231278012,THUNDERBOLT AREA FCU,MILLVILLE,NJ
231278054,NEW JERSEY COMMUNITY FCU,MOORESTOWN,NJ
231278083,GARDEN STATE FEDERAL CREDIT UNION,MOORESTOWN,NJ
